"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 13 10:32:12 UTC 2026","Thu Aug 13 10:32:18 UTC 2026","6354","tests","test_login","","","","test_login_bad_password",""
"passed","Thu Aug 13 10:31:57 UTC 2026","Thu Aug 13 10:32:06 UTC 2026","8423","tests","test_login","","","","test_login_admin",""
"passed","Thu Aug 13 10:31:44 UTC 2026","Thu Aug 13 10:31:45 UTC 2026","1658","tests","test_guest","","","","test_guest_sees_events",""
"passed","Thu Aug 13 10:32:52 UTC 2026","Thu Aug 13 10:33:05 UTC 2026","13638","tests","test_register_for_event","","","","test_register_duplicate_shows_error",""
"passed","Thu Aug 13 10:32:30 UTC 2026","Thu Aug 13 10:32:43 UTC 2026","13430","tests","test_register_for_event","","","","test_register_for_event_success",""
"passed","Thu Aug 13 10:33:10 UTC 2026","Thu Aug 13 10:33:33 UTC 2026","23293","tests","test_register_user","","","","test_register_user",""
