"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 05 14:18:41 UTC 2026","Wed Aug 05 14:19:00 UTC 2026","19561","","com.fettqa.events.mobile.RegisterForEventTest","","com.fettqa.events.mobile.RegisterForEventTest","register_duplicate_shows_error","register_duplicate_shows_error()",""
"passed","Wed Aug 05 14:18:28 UTC 2026","Wed Aug 05 14:18:41 UTC 2026","12539","","com.fettqa.events.mobile.LoginTest","","com.fettqa.events.mobile.LoginTest","login_admin_shows_admin_controls","login_admin_shows_admin_controls()",""
"passed","Wed Aug 05 14:18:06 UTC 2026","Wed Aug 05 14:18:28 UTC 2026","21474","","com.fettqa.events.mobile.LoginTest","","com.fettqa.events.mobile.LoginTest","login_bad_password_shows_error","login_bad_password_shows_error()",""
"passed","Wed Aug 05 14:17:50 UTC 2026","Wed Aug 05 14:18:06 UTC 2026","16155","","com.fettqa.events.mobile.GuestEventsTest","","com.fettqa.events.mobile.GuestEventsTest","guest_sees_events_list","guest_sees_events_list()",""
"passed","Wed Aug 05 14:19:19 UTC 2026","Wed Aug 05 14:19:35 UTC 2026","15413","","com.fettqa.events.mobile.RegisterUserTest","","com.fettqa.events.mobile.RegisterUserTest","register_user_reaches_events_without_create_fab","register_user_reaches_events_without_create_fab()",""
"passed","Wed Aug 05 14:19:00 UTC 2026","Wed Aug 05 14:19:19 UTC 2026","19112","","com.fettqa.events.mobile.RegisterForEventTest","","com.fettqa.events.mobile.RegisterForEventTest","register_for_event_success","register_for_event_success()",""
