"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","125","tests","test_registrations","TestRegistrations","","","test_register_returns_201",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","10","tests","test_events","TestEvents","","","test_get_missing_event_returns_404",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","17","tests","test_events","TestEvents","","","test_get_event_by_id",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","12","tests","test_events","TestEvents","","","test_create_event_returns_201",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","25","tests","test_auth","TestAuth","","","test_create_event_with_admin_token_returns_201",""
"passed","Wed Jul 29 01:26:36 UTC 2026","Wed Jul 29 01:26:36 UTC 2026","82","tests","test_registrations","TestRegistrations","","","test_register_missing_event_returns_404",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","25","tests","test_auth","TestAuth","","","test_create_event_without_token_returns_403",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","7","tests","test_health","","","","test_health_is_up",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:36 UTC 2026","170","tests","test_registrations","TestRegistrations","","","test_register_when_full_returns_409",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","98","tests","test_registrations","TestRegistrations","","","test_register_duplicate_email_returns_409",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","259","tests","test_auth","TestAuth","","","test_login_admin_returns_token",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","129","tests","test_auth","TestAuth","","","test_create_event_with_user_token_returns_403",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","5","tests","test_registrations","TestRegistrations","","","test_register_without_token_returns_401_or_403",""
"passed","Wed Jul 29 01:26:35 UTC 2026","Wed Jul 29 01:26:35 UTC 2026","24","tests","test_events","TestEvents","","","test_create_event_invalid_returns_400",""
