"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 04 14:30:37 UTC 2026","Tue Aug 04 14:30:37 UTC 2026","136","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withUserToken_returns403","createEvent_withUserToken_returns403()",""
"passed","Tue Aug 04 14:30:39 UTC 2026","Tue Aug 04 14:30:40 UTC 2026","124","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createDuplicatedEventsBulk_returns400","createDuplicatedEventsBulk_returns400()",""
"passed","Tue Aug 04 14:30:40 UTC 2026","Tue Aug 04 14:30:40 UTC 2026","175","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventByName_returns200","getEventByName_returns200()",""
"passed","Tue Aug 04 14:30:42 UTC 2026","Tue Aug 04 14:30:42 UTC 2026","113","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns404","get_registration_returns404()",""
"passed","Tue Aug 04 14:30:40 UTC 2026","Tue Aug 04 14:30:40 UTC 2026","145","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEvent_returnsEmpty","getEvent_returnsEmpty()",""
"passed","Tue Aug 04 14:30:39 UTC 2026","Tue Aug 04 14:30:39 UTC 2026","330","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_canDeleteOwnRegistration","user_canDeleteOwnRegistration()",""
"passed","Tue Aug 04 14:30:43 UTC 2026","Tue Aug 04 14:30:44 UTC 2026","339","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns409_whenEventIsFull","registration_returns409_whenEventIsFull()",""
"passed","Tue Aug 04 14:30:43 UTC 2026","Tue Aug 04 14:30:43 UTC 2026","135","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_withoutToken_returns401or403","registration_withoutToken_returns401or403()",""
"passed","Tue Aug 04 14:30:38 UTC 2026","Tue Aug 04 14:30:38 UTC 2026","148","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","admin_canDeleteAnyEvent","admin_canDeleteAnyEvent()",""
"passed","Tue Aug 04 14:30:37 UTC 2026","Tue Aug 04 14:30:37 UTC 2026","445","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","updateRole_asAdmin_setsSuperUser","updateRole_asAdmin_setsSuperUser()",""
"passed","Tue Aug 04 14:30:40 UTC 2026","Tue Aug 04 14:30:41 UTC 2026","197","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","patchEvent_returns200","patchEvent_returns200()",""
"passed","Tue Aug 04 14:30:43 UTC 2026","Tue Aug 04 14:30:43 UTC 2026","147","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns_empty_list","get_registration_returns_empty_list()",""
"passed","Tue Aug 04 14:30:37 UTC 2026","Tue Aug 04 14:30:37 UTC 2026","126","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","loginAdmin_returnsToken","loginAdmin_returnsToken()",""
"passed","Tue Aug 04 14:30:41 UTC 2026","Tue Aug 04 14:30:41 UTC 2026","114","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns404WhenMissing","getEventById_returns404WhenMissing()",""
"passed","Tue Aug 04 14:30:42 UTC 2026","Tue Aug 04 14:30:43 UTC 2026","253","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns409_whenEmailAlreadyRegistered","registration_returns409_whenEmailAlreadyRegistered()",""
"passed","Tue Aug 04 14:30:50 UTC 2026","Tue Aug 04 14:30:51 UTC 2026","656","","com.fettqa.events.event.spring_boot.RegistrationKafkaIT","","com.fettqa.events.event.spring_boot.RegistrationKafkaIT","publishesAndRead","publishesAndRead()",""
"passed","Tue Aug 04 14:30:41 UTC 2026","Tue Aug 04 14:30:41 UTC 2026","355","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns201","registration_returns201()",""
"passed","Tue Aug 04 14:30:38 UTC 2026","Tue Aug 04 14:30:38 UTC 2026","303","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","admin_canDeleteAnyRegistration","admin_canDeleteAnyRegistration()",""
"passed","Tue Aug 04 14:30:28 UTC 2026","Tue Aug 04 14:30:28 UTC 2026","37","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","createEvent_returns400","createEvent_returns400()",""
"passed","Tue Aug 04 14:30:38 UTC 2026","Tue Aug 04 14:30:39 UTC 2026","246","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_cannotDeleteEvent","user_cannotDeleteEvent()",""
"passed","Tue Aug 04 14:30:28 UTC 2026","Tue Aug 04 14:30:28 UTC 2026","263","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","createEvent_returns201","createEvent_returns201()",""
"passed","Tue Aug 04 14:30:40 UTC 2026","Tue Aug 04 14:30:40 UTC 2026","301","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","searchEvents_returnsPagedResult","searchEvents_returnsPagedResult()",""
"passed","Tue Aug 04 14:30:37 UTC 2026","Tue Aug 04 14:30:37 UTC 2026","27","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withoutToken_returns403","createEvent_withoutToken_returns403()",""
"passed","Tue Aug 04 14:30:39 UTC 2026","Tue Aug 04 14:30:39 UTC 2026","346","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createEventsBulk_returnsList","createEventsBulk_returnsList()",""
"passed","Tue Aug 04 14:30:46 UTC 2026","Tue Aug 04 14:30:47 UTC 2026","1169","","com.fettqa.events.event.rest.RegistrationKafkaApiTest","","com.fettqa.events.event.rest.RegistrationKafkaApiTest","registration_publishesRegistrationCreatedEvent","registration_publishesRegistrationCreatedEvent()",""
"passed","Tue Aug 04 14:30:40 UTC 2026","Tue Aug 04 14:30:40 UTC 2026","130","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","createEvent_returns201","createEvent_returns201()",""
"passed","Tue Aug 04 14:30:48 UTC 2026","Tue Aug 04 14:30:49 UTC 2026","623","","com.fettqa.events.event.rest.RegistrationMailKafkaApiTest","","com.fettqa.events.event.rest.RegistrationMailKafkaApiTest","registration_sendsConfirmationEmail","registration_sendsConfirmationEmail()",""
