"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 31 14:47:21 UTC 2026","Fri Jul 31 14:47:21 UTC 2026","149","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","listUsers_asUser_returns403","listUsers_asUser_returns403()",""
"passed","Fri Jul 31 14:47:22 UTC 2026","Fri Jul 31 14:47:22 UTC 2026","130","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withUserToken_returns403","createEvent_withUserToken_returns403()",""
"passed","Fri Jul 31 14:47:24 UTC 2026","Fri Jul 31 14:47:24 UTC 2026","183","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventByName_returns200","getEventByName_returns200()",""
"passed","Fri Jul 31 14:47:27 UTC 2026","Fri Jul 31 14:47:27 UTC 2026","317","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns409_whenEventIsFull","registration_returns409_whenEventIsFull()",""
"passed","Fri Jul 31 14:47:26 UTC 2026","Fri Jul 31 14:47:26 UTC 2026","118","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns404","get_registration_returns404()",""
"passed","Fri Jul 31 14:47:26 UTC 2026","Fri Jul 31 14:47:27 UTC 2026","271","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns409_whenEmailAlreadyRegistered","registration_returns409_whenEmailAlreadyRegistered()",""
"passed","Fri Jul 31 14:47:27 UTC 2026","Fri Jul 31 14:47:27 UTC 2026","116","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_withoutToken_returns401or403","registration_withoutToken_returns401or403()",""
"passed","Fri Jul 31 14:47:24 UTC 2026","Fri Jul 31 14:47:25 UTC 2026","132","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEvent_returnsEmpty","getEvent_returnsEmpty()",""
"passed","Fri Jul 31 14:47:23 UTC 2026","Fri Jul 31 14:47:23 UTC 2026","282","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","admin_canDeleteAnyRegistration","admin_canDeleteAnyRegistration()",""
"passed","Fri Jul 31 14:47:25 UTC 2026","Fri Jul 31 14:47:25 UTC 2026","180","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","patchEvent_returns200","patchEvent_returns200()",""
"passed","Fri Jul 31 14:47:24 UTC 2026","Fri Jul 31 14:47:24 UTC 2026","119","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createInvalidEventsBulk_returns400","createInvalidEventsBulk_returns400()",""
"passed","Fri Jul 31 14:47:25 UTC 2026","Fri Jul 31 14:47:25 UTC 2026","144","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","deleteEvent_returns204","deleteEvent_returns204()",""
"passed","Fri Jul 31 14:47:27 UTC 2026","Fri Jul 31 14:47:27 UTC 2026","132","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns_empty_list","get_registration_returns_empty_list()",""
"passed","Fri Jul 31 14:47:25 UTC 2026","Fri Jul 31 14:47:25 UTC 2026","132","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","createEvent_returns201","createEvent_returns201()",""
"passed","Fri Jul 31 14:47:15 UTC 2026","Fri Jul 31 14:47:15 UTC 2026","176","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","createEvent_returns201","createEvent_returns201()",""
"passed","Fri Jul 31 14:47:24 UTC 2026","Fri Jul 31 14:47:24 UTC 2026","301","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createEventsBulk_returnsList","createEventsBulk_returnsList()",""
"passed","Fri Jul 31 14:47:25 UTC 2026","Fri Jul 31 14:47:25 UTC 2026","154","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","patchEvent_returns400","patchEvent_returns400()",""
"passed","Fri Jul 31 14:47:23 UTC 2026","Fri Jul 31 14:47:23 UTC 2026","181","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","admin_canDeleteAnyEvent","admin_canDeleteAnyEvent()",""
"passed","Fri Jul 31 14:47:20 UTC 2026","Fri Jul 31 14:47:21 UTC 2026","1583","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","listUsers_asAdmin_excludesAdminRole","listUsers_asAdmin_excludesAdminRole()",""
"passed","Fri Jul 31 14:47:25 UTC 2026","Fri Jul 31 14:47:25 UTC 2026","101","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns404WhenMissing","getEventById_returns404WhenMissing()",""
"passed","Fri Jul 31 14:47:21 UTC 2026","Fri Jul 31 14:47:22 UTC 2026","414","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","updateRole_asAdmin_setsSuperUser","updateRole_asAdmin_setsSuperUser()",""
"passed","Fri Jul 31 14:47:15 UTC 2026","Fri Jul 31 14:47:15 UTC 2026","51","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","createEvent_returns400","createEvent_returns400()",""
