"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 13 14:49:14 UTC 2026","Thu Aug 13 14:49:14 UTC 2026","548","functional","test_create_event_validation","","","","test_create_event_with_empty_name_stays_on_form[chromium]",""
"passed","Thu Aug 13 14:49:10 UTC 2026","Thu Aug 13 14:49:12 UTC 2026","2375","functional","test_bdd","","","","test_admin_creates_an_event_and_registers_for_it[chromium]","/home/runner/work/event-registration-platform/event-registration-platform/tests-web/python/features/create_event_and_register.feature: Admin creates an event and registers for it"
"passed","Thu Aug 13 14:49:12 UTC 2026","Thu Aug 13 14:49:13 UTC 2026","414","functional","test_bdd","","","","test_new_user_sees_their_info_in_the_header[chromium]","/home/runner/work/event-registration-platform/event-registration-platform/tests-web/python/features/register_user.feature: New user sees their info in the header"
"passed","Thu Aug 13 14:49:13 UTC 2026","Thu Aug 13 14:49:14 UTC 2026","766","functional","test_create_event_and_register","","","","test_create_event_and_register_shows_success[chromium]",""
"passed","Thu Aug 13 14:49:15 UTC 2026","Thu Aug 13 14:49:16 UTC 2026","814","functional","test_register_sends_email","","","","test_register_for_event_sends_confirmation_email[chromium]",""
"passed","Thu Aug 13 14:49:16 UTC 2026","Thu Aug 13 14:49:17 UTC 2026","421","functional","test_register_user","","","","test_register_shows_user_in_header[chromium]",""
"passed","Thu Aug 13 14:49:14 UTC 2026","Thu Aug 13 14:49:15 UTC 2026","790","functional","test_register_duplicate_email","","","","test_register_same_email_twice_shows_error[chromium]",""
