"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 02 00:14:00 UTC 2026","Sun Aug 02 00:14:00 UTC 2026","6","tests","test_registrations","TestRegistrations","","","test_register_without_token_returns_401_or_403",""
"passed","Sun Aug 02 00:13:59 UTC 2026","Sun Aug 02 00:14:00 UTC 2026","384","tests","test_registration_kafka","TestRegistrationKafka","","","test_register_publishes_registration_created_event",""
"passed","Sun Aug 02 00:13:59 UTC 2026","Sun Aug 02 00:13:59 UTC 2026","14","tests","test_events","TestEvents","","","test_create_event_returns_201",""
"passed","Sun Aug 02 00:13:58 UTC 2026","Sun Aug 02 00:13:59 UTC 2026","367","tests","test_auth","TestAuth","","","test_login_admin_returns_token",""
"passed","Sun Aug 02 00:14:00 UTC 2026","Sun Aug 02 00:14:00 UTC 2026","200","tests","test_registrations","TestRegistrations","","","test_register_when_full_returns_409",""
"passed","Sun Aug 02 00:13:59 UTC 2026","Sun Aug 02 00:13:59 UTC 2026","13","tests","test_events","TestEvents","","","test_get_missing_event_returns_404",""
"passed","Sun Aug 02 00:14:00 UTC 2026","Sun Aug 02 00:14:00 UTC 2026","114","tests","test_registrations","TestRegistrations","","","test_register_duplicate_email_returns_409",""
"passed","Sun Aug 02 00:13:59 UTC 2026","Sun Aug 02 00:13:59 UTC 2026","6","tests","test_health","","","","test_health_is_up",""
"passed","Sun Aug 02 00:14:00 UTC 2026","Sun Aug 02 00:14:00 UTC 2026","91","tests","test_registrations","TestRegistrations","","","test_register_missing_event_returns_404",""
"passed","Sun Aug 02 00:13:59 UTC 2026","Sun Aug 02 00:13:59 UTC 2026","30","tests","test_events","TestEvents","","","test_create_event_invalid_returns_400",""
"passed","Sun Aug 02 00:14:00 UTC 2026","Sun Aug 02 00:14:00 UTC 2026","96","tests","test_registrations","TestRegistrations","","","test_register_returns_201",""
"passed","Sun Aug 02 00:13:59 UTC 2026","Sun Aug 02 00:13:59 UTC 2026","29","tests","test_auth","TestAuth","","","test_create_event_without_token_returns_403",""
"passed","Sun Aug 02 00:13:59 UTC 2026","Sun Aug 02 00:13:59 UTC 2026","152","tests","test_auth","TestAuth","","","test_create_event_with_user_token_returns_403",""
"passed","Sun Aug 02 00:13:59 UTC 2026","Sun Aug 02 00:13:59 UTC 2026","31","tests","test_auth","TestAuth","","","test_create_event_with_admin_token_returns_201",""
"passed","Sun Aug 02 00:13:59 UTC 2026","Sun Aug 02 00:13:59 UTC 2026","18","tests","test_events","TestEvents","","","test_get_event_by_id",""
