"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 03 18:26:38 UTC 2026","Mon Aug 03 18:26:40 UTC 2026","1820","functional","test_create_event_and_register","","","","test_create_event_and_register_shows_success[chromium]",""
"passed","Mon Aug 03 18:26:40 UTC 2026","Mon Aug 03 18:26:41 UTC 2026","499","functional","test_create_event_validation","","","","test_create_event_with_empty_name_stays_on_form[chromium]",""
"passed","Mon Aug 03 18:26:42 UTC 2026","Mon Aug 03 18:26:42 UTC 2026","311","functional","test_register_user","","","","test_register_shows_user_in_header[chromium]",""
"passed","Mon Aug 03 18:26:41 UTC 2026","Mon Aug 03 18:26:42 UTC 2026","723","functional","test_register_duplicate_email","","","","test_register_same_email_twice_shows_error[chromium]",""
