"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 29 01:19:58 UTC 2026","Wed Jul 29 01:19:58 UTC 2026","146","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_withoutToken_returns401or403","registration_withoutToken_returns401or403()",""
"passed","Wed Jul 29 01:19:56 UTC 2026","Wed Jul 29 01:19:56 UTC 2026","294","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns201","registration_returns201()",""
"passed","Wed Jul 29 01:19:51 UTC 2026","Wed Jul 29 01:19:51 UTC 2026","176","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","listUsers_asUser_returns403","listUsers_asUser_returns403()",""
"passed","Wed Jul 29 01:19:57 UTC 2026","Wed Jul 29 01:19:57 UTC 2026","299","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns200","get_registration_returns200()",""
"passed","Wed Jul 29 01:19:55 UTC 2026","Wed Jul 29 01:19:55 UTC 2026","175","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEvent_returnsEmpty","getEvent_returnsEmpty()",""
"passed","Wed Jul 29 01:19:53 UTC 2026","Wed Jul 29 01:19:53 UTC 2026","351","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","admin_canDeleteAnyRegistration","admin_canDeleteAnyRegistration()",""
"passed","Wed Jul 29 01:19:57 UTC 2026","Wed Jul 29 01:19:58 UTC 2026","158","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns_empty_list","get_registration_returns_empty_list()",""
"passed","Wed Jul 29 01:19:55 UTC 2026","Wed Jul 29 01:19:55 UTC 2026","179","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns200","getEventById_returns200()",""
"passed","Wed Jul 29 01:19:43 UTC 2026","Wed Jul 29 01:19:43 UTC 2026","16","","com.fettqa.events.event.mock_mvc.RegistrationControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.RegistrationControllerMockMvcTest","create_returns201","create_returns201()",""
"passed","Wed Jul 29 01:19:54 UTC 2026","Wed Jul 29 01:19:54 UTC 2026","138","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createDuplicatedEventsBulk_returns400","createDuplicatedEventsBulk_returns400()",""
"passed","Wed Jul 29 01:19:43 UTC 2026","Wed Jul 29 01:19:43 UTC 2026","39","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","createEvent_returns400","createEvent_returns400()",""
"passed","Wed Jul 29 01:19:55 UTC 2026","Wed Jul 29 01:19:55 UTC 2026","174","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","createEvent_returns201","createEvent_returns201()",""
"passed","Wed Jul 29 01:19:56 UTC 2026","Wed Jul 29 01:19:56 UTC 2026","174","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","deleteEvent_returns204","deleteEvent_returns204()",""
"passed","Wed Jul 29 01:19:56 UTC 2026","Wed Jul 29 01:19:56 UTC 2026","126","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns404WhenMissing","getEventById_returns404WhenMissing()",""
"passed","Wed Jul 29 01:19:52 UTC 2026","Wed Jul 29 01:19:52 UTC 2026","159","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withUserToken_returns403","createEvent_withUserToken_returns403()",""
"passed","Wed Jul 29 01:19:52 UTC 2026","Wed Jul 29 01:19:52 UTC 2026","34","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withoutToken_returns403","createEvent_withoutToken_returns403()",""
"passed","Wed Jul 29 01:19:55 UTC 2026","Wed Jul 29 01:19:55 UTC 2026","225","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","patchEvent_returns200","patchEvent_returns200()",""
"passed","Wed Jul 29 01:19:53 UTC 2026","Wed Jul 29 01:19:53 UTC 2026","170","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","admin_canDeleteAnyEvent","admin_canDeleteAnyEvent()",""
"passed","Wed Jul 29 01:19:51 UTC 2026","Wed Jul 29 01:19:52 UTC 2026","476","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","updateRole_asAdmin_setsSuperUser","updateRole_asAdmin_setsSuperUser()",""
"passed","Wed Jul 29 01:19:52 UTC 2026","Wed Jul 29 01:19:52 UTC 2026","135","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","loginAdmin_returnsToken","loginAdmin_returnsToken()",""
"passed","Wed Jul 29 01:19:52 UTC 2026","Wed Jul 29 01:19:52 UTC 2026","208","","com.fettqa.events.event.rest.AuthControllerApiTest","","com.fettqa.events.event.rest.AuthControllerApiTest","createEvent_withAdminToken_returns201","createEvent_withAdminToken_returns201()",""
"passed","Wed Jul 29 01:19:54 UTC 2026","Wed Jul 29 01:19:55 UTC 2026","260","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventByName_returns200","getEventByName_returns200()",""
"passed","Wed Jul 29 01:19:57 UTC 2026","Wed Jul 29 01:19:57 UTC 2026","133","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns404","get_registration_returns404()",""
"passed","Wed Jul 29 01:19:57 UTC 2026","Wed Jul 29 01:19:57 UTC 2026","269","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns409_whenEmailAlreadyRegistered","registration_returns409_whenEmailAlreadyRegistered()",""
"passed","Wed Jul 29 01:19:56 UTC 2026","Wed Jul 29 01:19:57 UTC 2026","450","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_concurrent_respectsMaxSeats","registration_concurrent_respectsMaxSeats()",""
"passed","Wed Jul 29 01:19:52 UTC 2026","Wed Jul 29 01:19:53 UTC 2026","494","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_cannotDeleteSomeoneElsesRegistration","user_cannotDeleteSomeoneElsesRegistration()",""
"passed","Wed Jul 29 01:19:49 UTC 2026","Wed Jul 29 01:19:51 UTC 2026","1925","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","listUsers_asAdmin_excludesAdminRole","listUsers_asAdmin_excludesAdminRole()",""
"passed","Wed Jul 29 01:19:58 UTC 2026","Wed Jul 29 01:19:58 UTC 2026","384","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns409_whenEventIsFull","registration_returns409_whenEventIsFull()",""
"passed","Wed Jul 29 01:19:55 UTC 2026","Wed Jul 29 01:19:56 UTC 2026","202","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","patchEvent_returns400","patchEvent_returns400()",""
