"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 31 14:42:50 UTC 2026","Fri Jul 31 14:42:50 UTC 2026","265","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","registration_returns201","registration_returns201()",""
"passed","Fri Jul 31 14:42:45 UTC 2026","Fri Jul 31 14:42:46 UTC 2026","501","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","updateRole_asAdmin_setsSuperUser","updateRole_asAdmin_setsSuperUser()",""
"passed","Fri Jul 31 14:42:51 UTC 2026","Fri Jul 31 14:42:51 UTC 2026","153","","com.fettqa.events.event.rest.RegistrationControllerApiTest","","com.fettqa.events.event.rest.RegistrationControllerApiTest","get_registration_returns_empty_list","get_registration_returns_empty_list()",""
"passed","Fri Jul 31 14:42:47 UTC 2026","Fri Jul 31 14:42:47 UTC 2026","253","","com.fettqa.events.event.rest.DeletePermissionsApiTest","","com.fettqa.events.event.rest.DeletePermissionsApiTest","user_cannotDeleteEvent","user_cannotDeleteEvent()",""
"passed","Fri Jul 31 14:42:55 UTC 2026","Fri Jul 31 14:42:56 UTC 2026","1110","","com.fettqa.events.event.rest.RegistrationKafkaApiTest","","com.fettqa.events.event.rest.RegistrationKafkaApiTest","registration_publishesRegistrationCreatedEvent","registration_publishesRegistrationCreatedEvent()",""
"passed","Fri Jul 31 14:42:50 UTC 2026","Fri Jul 31 14:42:50 UTC 2026","115","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEventById_returns404WhenMissing","getEventById_returns404WhenMissing()",""
"passed","Fri Jul 31 14:42:49 UTC 2026","Fri Jul 31 14:42:49 UTC 2026","157","","com.fettqa.events.event.rest.EventControllerApiTest.EventLifecycle","","com.fettqa.events.event.rest.EventControllerApiTest$EventLifecycle","getEvent_returnsEmpty","getEvent_returnsEmpty()",""
"passed","Fri Jul 31 14:42:43 UTC 2026","Fri Jul 31 14:42:45 UTC 2026","1920","","com.fettqa.events.event.rest.AdminUserControllerApiTest","","com.fettqa.events.event.rest.AdminUserControllerApiTest","listUsers_asAdmin_excludesAdminRole","listUsers_asAdmin_excludesAdminRole()",""
"passed","Fri Jul 31 14:42:48 UTC 2026","Fri Jul 31 14:42:48 UTC 2026","385","","com.fettqa.events.event.rest.EventControllerApiTest.BulkEventCreation","","com.fettqa.events.event.rest.EventControllerApiTest$BulkEventCreation","createEventsBulk_returnsList","createEventsBulk_returnsList()",""
"passed","Fri Jul 31 14:42:36 UTC 2026","Fri Jul 31 14:42:36 UTC 2026","39","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","","com.fettqa.events.event.mock_mvc.EventControllerMockMvcTest","createEvent_returns400","createEvent_returns400()",""
