"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 05 13:46:16 UTC 2026","Wed Aug 05 13:46:16 UTC 2026","160","tests","test_registration_mail","TestRegistrationMail","","","test_register_sends_confirmation_email",""
"passed","Wed Aug 05 13:46:15 UTC 2026","Wed Aug 05 13:46:15 UTC 2026","15","tests","test_health","","","","test_health_is_up",""
"passed","Wed Aug 05 13:46:15 UTC 2026","Wed Aug 05 13:46:15 UTC 2026","28","tests","test_events","TestEvents","","","test_create_event_invalid_returns_400",""
"passed","Wed Aug 05 13:46:16 UTC 2026","Wed Aug 05 13:46:16 UTC 2026","203","tests","test_registrations","TestRegistrations","","","test_register_when_full_returns_409",""
"passed","Wed Aug 05 13:46:16 UTC 2026","Wed Aug 05 13:46:16 UTC 2026","109","tests","test_registrations","TestRegistrations","","","test_register_duplicate_email_returns_409",""
"passed","Wed Aug 05 13:46:15 UTC 2026","Wed Aug 05 13:46:15 UTC 2026","133","tests","test_auth","TestAuth","","","test_create_event_with_user_token_returns_403",""
"passed","Wed Aug 05 13:46:16 UTC 2026","Wed Aug 05 13:46:16 UTC 2026","7","tests","test_registrations","TestRegistrations","","","test_register_without_token_returns_401_or_403",""
"passed","Wed Aug 05 13:46:15 UTC 2026","Wed Aug 05 13:46:15 UTC 2026","23","tests","test_events","TestEvents","","","test_get_event_by_id",""
"passed","Wed Aug 05 13:46:15 UTC 2026","Wed Aug 05 13:46:15 UTC 2026","403","tests","test_registration_kafka","TestRegistrationKafka","","","test_register_publishes_registration_created_event",""
"passed","Wed Aug 05 13:46:16 UTC 2026","Wed Aug 05 13:46:16 UTC 2026","100","tests","test_registrations","TestRegistrations","","","test_register_returns_201",""
"passed","Wed Aug 05 13:46:14 UTC 2026","Wed Aug 05 13:46:15 UTC 2026","402","tests","test_auth","TestAuth","","","test_login_admin_returns_token",""
"passed","Wed Aug 05 13:46:15 UTC 2026","Wed Aug 05 13:46:15 UTC 2026","28","tests","test_auth","TestAuth","","","test_create_event_with_admin_token_returns_201",""
"passed","Wed Aug 05 13:46:15 UTC 2026","Wed Aug 05 13:46:15 UTC 2026","12","tests","test_events","TestEvents","","","test_create_event_returns_201",""
"passed","Wed Aug 05 13:46:16 UTC 2026","Wed Aug 05 13:46:16 UTC 2026","90","tests","test_registrations","TestRegistrations","","","test_register_missing_event_returns_404",""
"passed","Wed Aug 05 13:46:15 UTC 2026","Wed Aug 05 13:46:15 UTC 2026","11","tests","test_events","TestEvents","","","test_get_missing_event_returns_404",""
"passed","Wed Aug 05 13:46:15 UTC 2026","Wed Aug 05 13:46:15 UTC 2026","30","tests","test_auth","TestAuth","","","test_create_event_without_token_returns_403",""
