"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 04 14:31:13 UTC 2026","Tue Aug 04 14:31:13 UTC 2026","331","functional","test_register_user","","","","test_register_shows_user_in_header[chromium]",""
"passed","Tue Aug 04 14:31:11 UTC 2026","Tue Aug 04 14:31:12 UTC 2026","702","functional","test_register_duplicate_email","","","","test_register_same_email_twice_shows_error[chromium]",""
"passed","Tue Aug 04 14:31:12 UTC 2026","Tue Aug 04 14:31:13 UTC 2026","809","functional","test_register_sends_email","","","","test_register_for_event_sends_confirmation_email[chromium]",""
"passed","Tue Aug 04 14:31:09 UTC 2026","Tue Aug 04 14:31:10 UTC 2026","1657","functional","test_create_event_and_register","","","","test_create_event_and_register_shows_success[chromium]",""
"passed","Tue Aug 04 14:31:10 UTC 2026","Tue Aug 04 14:31:11 UTC 2026","493","functional","test_create_event_validation","","","","test_create_event_with_empty_name_stays_on_form[chromium]",""
