"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 13 14:49:58 UTC 2026","Thu Aug 13 14:49:59 UTC 2026","1136","","com.fettqa.events.e2e.functional.RegisterDuplicateEmailE2ETest","","com.fettqa.events.e2e.functional.RegisterDuplicateEmailE2ETest","registerSameEmailTwice_showsError","registerSameEmailTwice_showsError()",""
"passed","Thu Aug 13 14:49:55 UTC 2026","Thu Aug 13 14:49:55 UTC 2026","427","","Register user","","New user sees their info in the header","","New user sees their info in the header","  As a visitor
  I want to create an account
  So that the header shows my identity"
"passed","Thu Aug 13 14:50:00 UTC 2026","Thu Aug 13 14:50:01 UTC 2026","484","","com.fettqa.events.e2e.functional.RegisterUserE2ETest","","com.fettqa.events.e2e.functional.RegisterUserE2ETest","register_showsUserInHeader","register_showsUserInHeader()",""
"passed","Thu Aug 13 14:49:45 UTC 2026","Thu Aug 13 14:49:55 UTC 2026","10192","","Create event and register","","Admin creates an event and registers for it","","Admin creates an event and registers for it","  As an admin
  I want to create an event and register for it
  So that I appear in the registrations list"
"passed","Thu Aug 13 14:49:57 UTC 2026","Thu Aug 13 14:49:57 UTC 2026","721","","com.fettqa.events.e2e.functional.CreateEventWithEmptyNameTest","","com.fettqa.events.e2e.functional.CreateEventWithEmptyNameTest","createEventWithEmptyName_showsValidation","createEventWithEmptyName_showsValidation()",""
"passed","Thu Aug 13 14:49:59 UTC 2026","Thu Aug 13 14:50:00 UTC 2026","1012","","com.fettqa.events.e2e.functional.RegisterSendsEmailE2ETest","","com.fettqa.events.e2e.functional.RegisterSendsEmailE2ETest","registerForEvent_sendsConfirmationEmail","registerForEvent_sendsConfirmationEmail()",""
"passed","Thu Aug 13 14:49:56 UTC 2026","Thu Aug 13 14:49:56 UTC 2026","771","","com.fettqa.events.e2e.functional.CreateEventAndRegisterE2ETest","","com.fettqa.events.e2e.functional.CreateEventAndRegisterE2ETest","createEventAndRegister_showsSuccess","createEventAndRegister_showsSuccess()",""
