"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 29 01:27:03 UTC 2026","Wed Jul 29 01:27:04 UTC 2026","1623","functional","test_create_event_and_register","","","","test_create_event_and_register_shows_success[chromium]",""
"passed","Wed Jul 29 01:27:04 UTC 2026","Wed Jul 29 01:27:05 UTC 2026","522","functional","test_create_event_validation","","","","test_create_event_with_empty_name_stays_on_form[chromium]",""
"passed","Wed Jul 29 01:27:06 UTC 2026","Wed Jul 29 01:27:06 UTC 2026","391","functional","test_register_user","","","","test_register_shows_user_in_header[chromium]",""
"passed","Wed Jul 29 01:27:05 UTC 2026","Wed Jul 29 01:27:06 UTC 2026","766","functional","test_register_duplicate_email","","","","test_register_same_email_twice_shows_error[chromium]",""
